A	731	92	92	94
A	732	92	92	94
A	733	92	92	94
A	734	92	92	94
A	735	92	92	94
A	736	92	92	94
A	737	92	92	94
A	738	92	92	94
A	739	92	92	94
A	740	92	92	94
A	741	92	92	94
A	742	92	92	94
A	743	92	92	94
A	744	92	92	94
A	745	92	92	94
A	746	92	92	94
A	747	92	92	94
A	748	92	92	94
A	749	92	92	94
A	750	92	97	94
A	751	92	97	94
A	752	92	97	94
A	753	92	97	94
A	754	92	97	94
A	755	92	97	94
A	756	92	97	94
A	757	92	97	94
A	758	92	97	94
A	759	92	97	94
A	760	92	97	94
A	761	92	97	94
A	762	92	97	94
A	763	92	97	94
A	764	92	97	94
A	765	92	97	94
A	766	92	97	94
A	767	92	97	94
A	768	92	97	94
A	769	92	97	94
A	770	92	97	94
A	771	92	97	94
A	772	92	97	94
A	773	92	97	94
A	774	92	97	94
A	775	92	97	94
A	776	92	97	94
A	777	92	97	94
A	778	92	97	94
A	779	92	97	94
A	780	92	97	94
A	781	92	97	94
A	782	92	97	94
A	783	92	97	94
A	784	92	97	94
A	785	92	97	94
A	786	92	97	94
A	787	92	97	94
A	788	92	97	94
A	789	92	97	94
A	790	92	97	94
A	791	92	97	94
A	792	92	97	94
A	793	92	97	94
A	794	92	97	94
A	795	92	97	94
A	796	92	97	94
A	797	92	97	94
A	798	92	97	94
A	799	92	97	94
A	800	92	97	94
A	801	92	97	94
A	802	92	97	94
A	803	92	97	94
A	804	92	97	94
A	805	92	97	94
A	806	92	97	94
A	807	92	97	94
A	808	92	97	94
A	809	92	97	94
A	810	92	97	94
A	811	92	97	94
A	812	92	97	94
A	813	92	97	94
A	814	92	97	94
A	815	92	97	94
A	816	92	97	94
A	817	92	97	94
A	818	92	84	94
A	819	92	84	94
A	820	92	84	94
A	821	92	84	94
A	822	92	84	94
A	823	92	84	94
A	824	92	90	94
A	825	92	90	94
A	826	92	90	94
A	827	92	90	94
A	828	92	90	94
A	829	92	90	94
A	830	92	90	94
A	831	92	90	94
A	832	92	90	94
A	833	92	90	94
A	834	92	90	94
A	835	92	90	94
A	836	92	90	94
A	837	92	90	94
A	838	92	90	94
A	839	92	90	94
A	840	92	90	94
A	841	92	90	94
A	842	92	90	94
A	843	92	90	94
A	844	92	90	94
A	845	92	90	94
A	846	92	90	94
A	847	92	90	94
A	848	92	90	94
A	849	92	90	94
A	850	92	90	94
A	851	92	90	94
A	852	92	90	94
A	853	92	90	94
A	854	92	90	94
A	855	92	90	94
A	856	92	89	94
A	857	92	89	94
A	858	92	89	94
A	859	92	89	94
A	860	92	89	94
A	861	92	89	94
A	862	92	89	94
A	863	92	89	94
A	864	92	89	94
A	865	92	89	89
A	866	92	89	89
A	867	92	89	89
A	868	92	89	89
A	869	92	89	89
A	870	92	89	89
A	871	92	89	89
A	872	92	89	89
A	873	92	89	89
A	874	92	89	89
A	875	92	89	89
A	876	92	89	89
A	877	92	89	89
A	878	92	89	89
A	879	92	89	89
A	880	92	89	89
A	881	92	89	89
A	882	92	89	89
A	883	92	89	89
A	884	92	89	89
A	885	92	89	89
A	886	92	89	89
A	887	92	89	89
A	888	92	89	89
A	889	92	89	89
A	890	92	89	89
A	891	92	89	89
A	892	92	89	89
A	893	92	89	89
A	894	92	89	89
A	895	92	89	89
A	896	92	89	89
A	897	92	89	89
A	898	92	89	89
A	899	92	89	89
A	900	92	89	89
A	901	92	89	89
A	902	92	89	89
A	903	92	89	89
A	904	92	89	89
A	905	92	89	89
A	906	92	89	89
A	907	92	89	89
A	908	92	89	89
A	909	92	89	89
A	910	92	89	89
A	911	92	89	89
A	912	92	89	89
A	913	92	89	89
A	914	92	93	89
A	915	92	93	89
A	916	92	93	89
A	917	92	93	89
A	918	92	93	89
A	919	92	93	89
A	920	92	93	89
A	921	92	93	89
A	922	92	93	89
A	923	92	93	89
A	924	92	93	89
A	925	92	93	89
A	926	92	93	89
A	927	92	93	89
A	928	92	93	89
A	929	92	93	89
A	930	92	93	89
A	931	92	93	89
A	932	92	93	89
A	933	92	93	89
A	934	92	93	89
A	935	92	93	89
A	936	92	93	89
A	937	92	93	89
A	938	92	93	89
A	939	92	93	89
A	940	92	93	89
A	941	92	93	89
A	942	92	93	89
A	943	92	93	89
A	944	92	93	89
A	945	92	93	89
A	946	92	93	89
A	947	92	93	89
A	948	92	93	89
A	949	92	93	89
A	950	92	93	89
A	951	92	93	89
A	952	92	93	89
A	953	92	93	89
A	954	92	93	89
A	955	92	93	89
A	956	92	93	89
A	957	92	93	89
A	958	92	93	89
A	959	92	93	89
A	960	92	93	89
A	961	92	93	89
A	962	92	94	89
A	963	92	94	89
A	964	92	94	89
A	965	92	94	89
A	966	92	94	89
A	967	92	94	89
A	968	92	94	89
A	969	92	94	89
A	970	92	94	89
A	971	92	94	89
A	972	92	94	89
A	973	92	94	89
A	974	92	94	89
A	975	92	94	89
A	976	92	94	89
A	977	92	94	89
A	978	92	94	89
A	979	92	94	89
A	980	92	94	89
A	981	92	94	89
A	982	92	94	89
A	983	92	94	89
A	984	92	94	89
A	985	92	94	89
A	986	92	94	89
A	987	92	94	89
A	988	92	94	89
A	989	92	94	89
A	990	92	94	89
A	991	92	94	89
A	992	92	94	89
A	993	92	94	89
A	994	92	94	89
A	995	92	94	89
A	996	92	94	89
A	997	92	94	89
A	998	92	94	89
A	999	92	94	89
A	1000	92	94	89
A	1001	92	94	89
A	1002	92	94	89
A	1003	92	94	89
A	1004	92	94	89
A	1005	92	94	89
A	1006	92	94	89
A	1007	92	94	89
A	1008	92	94	89
A	1009	92	94	89
A	1010	92	94	89
A	1011	92	94	89
A	1012	92	94	89
A	1013	92	94	89
A	1014	92	94	89
A	1015	92	94	89
A	1016	92	94	89
A	1017	92	94	89
A	1018	92	94	89
A	1019	92	94	89
A	1020	92	94	89
A	1021	92	94	89
A	1022	92	94	89
A	1023	92	94	89
A	1024	92	94	89
A	1025	92	94	89
A	1026	92	94	89
A	1027	92	94	89
A	1028	92	94	89
A	1029	92	94	89
A	1030	92	94	89
A	1031	92	94	89
A	1032	92	94	89
A	1033	92	94	89
A	1034	92	94	89
A	1035	92	94	89
A	1036	92	94	89
A	1037	90	94	89
A	1038	90	94	89
A	1039	90	94	89
A	1040	90	94	89
A	1041	90	94	89
A	1042	90	94	89
A	1043	90	94	89
A	1044	90	94	89
A	1045	90	94	100
A	1046	90	94	97
A	1047	90	94	97
A	1048	90	94	97
A	1049	90	94	97
A	1050	90	100	97
A	1051	90	100	97
A	1052	90	100	97
A	1053	90	100	97
A	1054	90	100	97
A	1055	90	100	97
A	1056	90	100	97
A	1057	90	100	97
A	1058	90	100	97
A	1059	90	100	97
A	1060	90	100	97
A	1061	90	100	97
A	1062	90	100	97
A	1063	90	100	97
A	1064	90	100	97
A	1065	90	100	97
A	1066	90	100	97
A	1067	90	100	97
A	1068	90	100	97
A	1069	90	100	97
A	1070	90	100	97
A	1071	90	100	97
A	1072	90	100	97
A	1073	90	100	97
A	1074	90	100	97
A	1075	90	100	97
A	1076	90	100	97
A	1077	90	100	97
A	1078	90	100	97
A	1079	90	100	97
A	1080	90	100	97
A	1081	90	100	97
A	1082	90	100	97
A	1083	87	100	97
A	1084	87	100	97
A	1085	87	100	97
A	1086	87	100	97
A	1087	87	91	97
A	1088	87	91	97
A	1089	87	91	97
A	1090	87	91	97
A	1091	87	91	97
A	1092	87	91	97
A	1093	87	91	97
A	1094	87	91	97
A	1095	87	91	97
A	1096	87	91	97
A	1097	87	91	97
A	1098	87	91	97
A	1099	87	91	98
A	1100	87	91	98
A	1101	87	91	98
A	1102	87	91	98
A	1103	87	91	98
A	1104	87	91	98
A	1105	87	91	98
A	1106	87	91	98
A	1107	87	91	98
A	1108	87	91	98
A	1109	87	91	98
A	1110	87	91	98
A	1111	87	91	98
A	1112	87	91	98
A	1113	87	91	98
A	1114	87	91	98
A	1115	87	91	98
A	1116	87	91	98
A	1117	87	91	98
A	1118	87	91	98
A	1119	87	91	98
A	1120	87	91	98
A	1121	87	91	98
A	1122	87	91	98
A	1123	87	91	98
A	1124	87	91	98
A	1125	87	91	98
A	1126	87	91	98
A	1127	87	91	98
A	1128	87	91	98
A	1129	87	91	98
A	1130	87	91	98
A	1131	87	91	98
A	1132	87	91	98
A	1133	87	91	98
A	1134	87	91	98
A	1135	87	91	98
A	1136	87	91	98
A	1137	87	91	98
A	1138	87	91	98
A	1139	87	91	98
A	1140	87	91	98
A	1141	87	91	98
A	1142	87	91	98
A	1143	87	91	98
A	1144	87	91	98
A	1145	87	91	98
A	1146	87	91	98
A	1147	87	91	98
A	1148	87	91	98
A	1149	87	91	98
A	1150	87	91	98
A	1151	87	91	98
A	1152	87	91	98
A	1153	87	91	98
A	1154	87	91	98
A	1155	87	91	98
A	1156	87	91	98
A	1157	87	91	98
A	1158	87	91	98
A	1159	87	91	98
A	1160	87	91	98
A	1161	87	91	98
A	1162	87	91	98
A	1163	87	91	98
A	1164	87	91	98
A	1165	87	91	98
A	1166	87	91	98
A	1167	87	98	98
A	1168	87	98	98
A	1169	87	98	98
A	1170	87	98	98
A	1171	87	98	98
A	1172	87	98	98
A	1173	87	98	98
A	1174	87	98	98
A	1175	87	98	98
A	1176	87	98	98
A	1177	87	98	98
A	1178	87	98	98
A	1179	87	98	98
A	1180	87	98	98
A	1181	87	98	98
A	1182	87	98	98
A	1183	87	98	98
A	1184	87	98	98
A	1185	87	98	98
A	1186	87	98	98
A	1187	87	98	98
A	1188	87	98	98
A	1189	87	98	98
A	1190	87	98	98
A	1191	87	98	98
A	1192	87	98	98
A	1193	87	98	98
A	1194	87	98	98
A	1195	87	98	98
A	1196	87	98	98
A	1197	87	98	98
A	1198	87	98	100
A	1199	87	98	100
A	1200	87	98	100
A	1201	87	98	100
A	1202	87	98	100
A	1203	87	98	100
A	1204	87	98	100
A	1205	87	98	100
A	1206	87	98	100
A	1207	87	98	100
A	1208	87	98	100
A	1209	87	98	100
A	1210	87	98	100
A	1211	87	97	100
A	1212	87	97	100
A	1213	87	97	100
A	1214	87	97	100
A	1215	87	97	100
A	1216	87	97	100
A	1217	87	97	100
A	1218	87	97	100
A	1219	87	97	100
A	1220	87	97	100
A	1221	87	97	100
A	1222	87	97	100
A	1223	87	97	100
A	1224	87	97	100
A	1225	87	97	100
A	1226	87	97	100
A	1227	87	97	100
A	1228	87	97	100
A	1229	87	97	100
A	1230	87	97	100
A	1231	87	97	100
A	1232	87	97	100
A	1233	87	97	100
A	1234	87	97	100
A	1235	87	97	100
A	1236	87	97	100
A	1237	87	97	100
A	1238	87	97	100
A	1239	87	97	100
A	1240	87	97	100
A	1241	87	97	100
A	1242	87	97	100
A	1243	87	97	100
A	1244	87	97	100
A	1245	87	97	100
A	1246	87	97	100
A	1247	87	97	100
A	1248	87	97	100
A	1249	87	97	100
A	1250	87	97	100
A	1251	87	97	100
A	1252	87	97	100
A	1253	87	97	100
A	1254	87	97	100
A	1255	87	97	100
A	1256	87	97	100
A	1257	87	97	100
A	1258	87	97	100
A	1259	87	97	100
A	1260	87	97	100
A	1261	87	97	100
A	1262	87	97	100
A	1263	87	97	96
A	1264	87	97	96
A	1265	87	97	96
A	1266	87	97	96
A	1267	87	97	96
A	1268	87	97	96
A	1269	87	97	96
A	1270	87	97	96
A	1271	87	97	96
A	1272	87	97	96
A	1273	87	97	96
A	1274	87	97	96
A	1275	87	97	96
A	1276	87	97	96
A	1277	87	97	96
A	1278	87	97	96
A	1279	87	97	96
A	1280	87	97	96
A	1281	87	97	96
A	1282	87	97	96
A	1283	87	97	96
A	1284	87	97	96
A	1285	87	97	96
A	1286	87	97	96
A	1287	87	97	96
A	1288	87	97	96
A	1289	87	97	96
A	1290	87	97	96
A	1291	88	97	96
A	1292	88	97	96
A	1293	88	97	96
A	1294	88	97	96
A	1295	88	97	96
A	1296	88	97	96
A	1297	88	97	96
A	1298	88	97	96
A	1299	88	97	96
A	1300	88	97	96
A	1301	88	97	96
A	1302	88	97	96
A	1303	88	97	96
A	1304	88	97	96
A	1305	88	97	96
A	1306	88	97	96
A	1307	88	97	96
A	1308	88	97	96
A	1309	88	97	96
A	1310	88	97	96
A	1311	88	97	96
A	1312	88	97	96
A	1313	88	97	96
A	1314	88	97	96
A	1315	88	97	96
A	1316	88	97	96
A	1317	88	97	96
A	1318	88	97	96
A	1319	88	97	96
A	1320	88	97	96
A	1321	88	97	96
A	1322	88	97	96
A	1323	88	97	96
A	1324	88	97	96
A	1325	88	97	96
A	1326	88	97	96
A	1327	88	97	96
A	1328	88	97	96
A	1329	88	97	96
A	1330	88	97	96
A	1331	88	97	96
A	1332	88	97	96
A	1333	88	97	96
A	1334	88	82	96
A	1335	88	82	96
A	1336	88	82	96
A	1337	88	82	96
A	1338	88	82	96
A	1339	88	82	96
A	1340	88	82	96
A	1341	88	82	96
A	1342	88	82	96
A	1343	88	82	96
A	1344	88	82	96
A	1345	88	82	96
A	1346	88	82	96
A	1347	88	82	96
A	1348	88	82	96
A	1349	88	82	96
A	1350	88	82	96
A	1351	88	82	96
A	1352	88	82	96
A	1353	88	82	96
A	1354	88	82	96
A	1355	88	82	96
A	1356	88	82	96
A	1357	88	82	96
A	1358	88	82	96
A	1359	88	82	96
A	1360	88	82	96
A	1361	88	82	96
A	1362	88	82	96
A	1363	88	82	96
A	1364	88	82	96
A	1365	88	82	96
A	1366	88	82	96
A	1367	88	82	96
A	1368	88	82	96
A	1369	88	82	96
A	1370	88	82	96
A	1371	88	82	96
A	1372	88	82	96
A	1373	88	82	96
A	1374	88	82	96
A	1375	88	82	96
A	1376	88	82	96
A	1377	88	82	96
A	1378	88	82	96
A	1379	88	82	96
A	1380	88	82	96
A	1381	88	82	96
A	1382	88	80	96
A	1383	88	80	96
A	1384	88	80	96
A	1385	88	80	96
B	792	2	20	
B	387	98	95	98
B	388	98	94	98
B	389	98	94	98
B	390	98	94	98
B	391	98	94	98
B	392	98	94	83
B	393	98	94	83
B	394	98	94	83
B	395	98	94	83
B	396	98	94	83
B	397	98	94	83
B	398	98	94	83
B	399	98	94	83
B	400	98	94	83
B	401	98	94	83
B	402	98	94	97
B	403	98	94	97
B	404	98	94	97
B	405	98	94	97
B	406	98	94	97
B	407	98	94	97
B	408	98	94	97
B	409	98	94	97
B	410	98	94	97
B	411	98	94	97
B	412	98	94	97
B	413	98	94	97
B	414	98	94	97
B	415	98	94	97
B	416	98	94	97
B	417	98	94	94
B	418	98	94	94
B	419	98	94	94
B	420	98	94	94
B	421	98	94	94
B	422	98	94	94
B	423	98	94	94
B	424	98	94	94
B	425	98	94	94
B	426	98	94	94
B	427	98	94	94
B	428	98	94	100
B	429	98	94	100
B	430	98	94	100
B	431	98	94	100
B	432	98	94	100
B	433	98	94	100
B	434	98	94	100
B	435	98	94	100
B	436	98	94	100
B	437	98	94	100
B	438	98	94	100
B	439	98	94	100
B	440	98	94	100
B	441	98	94	100
B	442	98	94	100
B	443	98	94	96
B	444	98	94	96
B	445	100	94	96
B	446	100	94	96
B	447	100	94	96
B	448	100	94	96
B	449	100	94	96
B	450	100	94	96
B	451	100	94	96
B	452	97	94	96
B	453	97	94	96
B	454	97	98	96
B	455	97	98	96
B	456	97	98	96
B	465	97	98	87
B	466	97	98	87
B	467	97	98	87
B	468	97	98	87
B	469	97	98	87
B	470	97	98	87
B	471	97	98	87
B	472	97	98	87
B	473	97	98	87
B	474	97	98	87
B	475	97	98	87
B	476	97	98	87
B	477	97	98	87
B	478	97	98	87
B	479	97	98	87
B	480	97	98	87
B	481	97	98	87
B	482	97	98	87
B	483	97	98	87
B	484	97	98	87
B	485	97	98	87
B	486	97	98	87
B	487	97	98	87
B	488	97	98	87
B	489	97	98	87
B	490	97	98	87
B	491	97	98	87
B	492	97	98	87
B	493	97	98	87
B	494	97	98	87
B	495	97	98	87
B	496	97	98	87
B	497	97	98	87
B	498	97	98	87
B	499	97	98	87
B	500	97	98	87
B	501	97	98	87
B	502	93	98	87
B	503	93	98	87
B	504	93	98	87
B	505	93	98	87
B	506	93	98	87
B	507	93	98	87
B	508	93	98	87
B	509	93	98	87
B	510	93	98	87
B	511	95	98	87
B	512	95	98	87
B	513	95	98	87
B	514	95	98	94
B	515	95	98	94
B	516	95	98	94
B	517	95	98	94
B	518	95	98	94
B	519	95	98	94
B	520	95	98	94
B	521	95	98	94
B	522	95	98	94
B	523	95	98	94
B	524	95	98	94
B	525	95	98	94
B	526	93	98	94
B	527	93	98	94
B	528	93	98	94
B	529	93	98	94
B	530	93	98	94
B	531	93	98	94
B	532	93	98	94
B	533	93	98	94
B	534	93	98	94
B	535	93	98	94
B	536	93	98	94
B	537	93	98	94
B	538	93	98	94
B	539	93	98	94
B	540	93	98	94
B	541	93	98	94
B	542	93	98	94
B	543	93	98	94
B	544	93	98	94
B	545	93	98	94
B	546	93	98	94
B	547	93	98	94
B	548	93	98	94
B	549	93	98	94
B	550	93	98	94
B	551	93	98	94
B	552	93	98	94
B	553	93	98	94
B	554	93	98	94
B	555	93	98	94
B	556	93	98	94
B	557	93	98	94
B	558	93	98	94
B	559	93	98	94
B	560	93	98	94
B	561	93	98	94
B	562	93	98	94
B	563	93	98	94
B	564	93	98	94
B	565	93	98	94
B	566	93	98	94
B	567	93	98	94
B	568	93	98	94
B	569	93	98	94
B	570	93	98	94
B	571	93	98	94
B	572	93	98	94
B	573	93	98	94
B	574	93	98	94
B	575	93	98	94
B	576	93	98	94
B	577	93	98	94
B	578	93	98	94
B	579	93	98	94
B	580	93	98	94
B	581	93	98	94
B	582	93	98	94
B	583	93	98	94
B	584	93	98	94
B	585	93	98	94
B	586	93	98	94
B	587	93	98	94
B	588	93	98	94
B	589	93	98	94
B	590	93	98	94
B	591	93	98	94
B	592	93	98	94
B	593	93	98	94
B	594	93	98	94
B	595	93	98	94
B	596	93	98	94
B	597	93	98	94
B	598	93	98	94
B	599	93	98	94
B	600	93	98	94
B	601	93	98	94
B	602	93	98	94
B	603	93	98	94
B	604	93	98	94
B	605	93	98	94
B	606	93	98	94
B	607	93	98	94
B	608	93	98	94
B	609	93	98	94
B	610	93	98	94
B	611	93	98	94
B	612	93	98	94
B	613	93	98	94
B	614	93	98	94
B	615	93	98	94
B	616	93	98	94
B	617	93	98	94
B	618	93	98	94
B	619	92	98	94
B	620	92	98	94
B	621	92	98	94
B	622	92	98	94
B	623	92	98	94
B	624	92	98	94
B	625	92	98	94
B	626	92	98	94
B	627	92	98	94
B	628	92	98	94
B	629	92	98	94
B	630	92	93	94
B	631	92	93	94
B	632	92	93	94
B	633	92	93	94
B	634	92	93	94
B	635	92	93	94
B	636	92	93	94
B	637	92	93	94
B	638	92	93	94
B	639	92	93	94
B	640	92	93	94
B	641	92	93	94
B	642	92	93	94
B	643	92	93	94
B	644	92	93	94
B	645	92	93	94
B	646	92	93	94
B	647	92	93	94
B	648	92	93	94
B	649	92	93	94
B	650	92	93	94
B	651	92	93	94
B	652	92	93	94
B	653	92	93	94
B	654	92	93	94
B	655	92	93	94
B	656	92	93	94
B	657	92	93	94
B	658	92	93	94
B	659	92	93	94
B	660	92	92	94
B	661	92	92	94
B	662	92	92	94
B	663	92	92	94
B	664	92	92	94
B	665	92	92	94
B	666	92	92	94
B	667	92	92	94
B	668	92	92	94
B	669	92	92	94
B	670	92	92	94
B	671	92	92	94
B	672	92	92	94
B	673	92	92	94
B	674	92	92	94
B	675	92	92	94
B	676	92	92	94
B	677	92	92	94
B	678	92	91	94
B	679	92	91	94
B	680	92	91	94
B	681	92	91	94
B	682	92	91	94
B	683	92	91	94
B	684	92	91	94
B	685	92	91	94
B	686	92	92	94
B	687	92	92	94
B	688	92	92	94
B	689	92	92	94
B	690	92	92	94
B	691	92	92	94
B	692	92	92	94
B	693	92	92	94
B	694	92	92	94
B	695	92	92	94
B	696	92	92	94
B	697	92	92	94
B	698	92	92	94
B	699	92	92	94
B	700	92	92	94
B	701	92	92	94
B	702	92	92	94
B	703	92	92	94
B	704	92	92	94
B	705	92	92	94
B	706	92	92	94
B	707	92	92	94
B	708	92	92	94
B	709	92	92	94
B	710	92	92	94
B	711	92	92	94
B	712	92	92	94
B	713	92	92	94
B	714	92	92	94
B	715	92	92	94
B	716	92	92	94
B	717	92	92	94
B	718	92	92	94
B	719	92	92	94
B	720	92	92	94
B	721	92	92	94
B	722	92	92	94
B	723	92	92	94
B	724	92	92	94
B	725	92	92	94
B	726	92	92	94
B	727	92	92	94
B	728	92	92	94
B	729	92	92	94
B	730	92	92	94
B	731	92	92	94
B	732	92	92	94
B	733	92	92	94
B	734	92	92	94
B	735	92	92	94
B	736	92	92	94
B	737	92	92	94
B	738	92	92	94
B	739	92	92	94
B	740	92	92	94
B	741	92	92	94
B	742	92	92	94
B	743	92	92	94
B	744	92	92	94
B	745	92	92	94
B	746	92	92	94
B	747	92	92	94
B	748	92	92	94
B	749	92	92	94
B	750	92	97	94
B	751	92	97	94
B	752	92	97	94
B	753	92	97	94
B	754	92	97	94
B	755	92	97	94
B	756	92	97	94
B	757	92	97	94
B	758	92	97	94
B	759	92	97	94
B	760	92	97	94
B	761	92	97	94
B	762	92	97	94
B	763	92	97	94
B	764	92	97	94
B	765	92	97	94
B	766	92	97	94
B	767	92	97	94
B	768	92	97	94
B	769	92	97	94
B	770	92	97	94
B	771	92	97	94
B	772	92	97	94
B	773	92	97	94
B	774	92	97	94
B	775	92	97	94
B	776	92	97	94
B	777	92	97	94
B	778	92	97	94
B	779	92	97	94
B	780	92	97	94
B	781	92	97	94
